iso3c,year,youth_unemp,internet,fertility,mental_health,house_price,continent,income_group
AFG,2023,17.494,15.92840004,4.84,0.1631364024420641,NA,Asia,AFG
AFG,2022,17.539,15.86629963,4.932,0.1530717960901612,NA,Asia,AFG
AFG,2021,16.013,16.51429939,5.039,0.1537544249161183,NA,Asia,AFG
AFG,2020,16.053,17.04850006,5.145,0.1512871729515531,NA,Asia,AFG
AFG,2019,15.52,17.60000038,5.238,0.1320280751992188,NA,Asia,AFG
AFG,2018,16.402,16.799999239999998,5.327,0.1315275923676729,NA,Asia,AFG
AFG,2017,17.31,13.5,5.433,0.1310120201011298,NA,Asia,AFG
AFG,2016,14.932,11,5.542,0.1304095020793299,NA,Asia,AFG
AFG,2015,12.534,8.260000229,5.652,0.1299744420253892,NA,Asia,AFG
AFG,2014,10.094,7,5.77,0.1294143645208786,NA,Asia,AFG
AFG,2013,10.104,5.900000095,5.879,0.128864913968763,NA,Asia,AFG
AFG,2012,10.071,5.454500198,5.985,0.1285393088491182,NA,Asia,AFG
AFG,2011,10.044,5,6.094,0.1283558120768881,NA,Asia,AFG
AFG,2010,10.041,4,6.195,0.1284136670263013,NA,Asia,AFG
AFG,2009,10.056,3.55,6.295,0.1285396896849985,NA,Asia,AFG
AFG,2008,10.137,1.84,6.392,0.1286898340900577,NA,Asia,AFG
AFG,2007,10.12,1.899999976,6.508,0.1287634674302241,NA,Asia,AFG
AFG,2006,10.182,2.10712364546412,6.686,0.12875366667144789,NA,Asia,AFG
AFG,2005,10.176,1.22414808372471,6.858,0.1287271569529128,NA,Asia,AFG
AFG,2004,10.111,0.105809030021958,7.018,0.1288207155341786,NA,Asia,AFG
AFG,2003,10.159,0.0878912528559713,7.174,0.1290475466311411,NA,Asia,AFG
AFG,2002,10.181,0.00456139517022146,7.32,0.1290757397712804,NA,Asia,AFG
AFG,2001,10.271,0.00472256824217368,7.453,0.1292227458379666,NA,Asia,AFG
AFG,2000,10.203,NA,7.566,0.1290879865966832,NA,Asia,AFG
ALB,2023,25.41,83.13559161,1.348,0.1419435693435878,NA,Europe,ALB
ALB,2022,24.543,82.61367544,1.355,0.1325978350305963,NA,Europe,ALB
ALB,2021,27.089,79.32371752,1.365,0.1315781078574863,NA,Europe,ALB
ALB,2020,26.422,72.23767711,1.371,0.1307871923121997,NA,Europe,ALB
ALB,2019,26.942,68.5503911218006,1.395,0.1187030871336602,NA,Europe,ALB
ALB,2018,28.109,65.40000153,1.415,0.1187590780397651,NA,Europe,ALB
ALB,2017,31.184,62.40000153,1.486,0.1190255054227118,NA,Europe,ALB
ALB,2016,35.918,59.59999847,1.555,0.1186579522655177,NA,Europe,ALB
ALB,2015,39.628,56.90000153,1.631,0.1176197956023448,NA,Europe,ALB
ALB,2014,39.554,54.29999924,1.721,0.1177026903526118,NA,Europe,ALB
ALB,2013,31.207,51.79999924,1.741,0.1165569271084152,NA,Europe,ALB
ALB,2012,28.871,49.40000153,1.719,0.1163044438474477,NA,Europe,ALB
ALB,2011,22.697,47,1.677,0.1160369406090582,NA,Europe,ALB
ALB,2010,30.867,45,1.653,0.11524167074132011,NA,Europe,ALB
ALB,2009,27.357,41.2,1.638,0.1154915134511567,NA,Europe,ALB
ALB,2008,26.605,23.86,1.616,0.1149897967268874,NA,Europe,ALB
ALB,2007,26.645,15.03610039,1.633,0.1145017769168946,NA,Europe,ALB
ALB,2006,25.877,9.609999657,1.686,0.113781014580716,NA,Europe,ALB
ALB,2005,26.243,6.04389086404814,1.787,0.1133798508106014,NA,Europe,ALB
ALB,2004,26.605,2.42038779776014,1.889,0.1135130488809682,NA,Europe,ALB
ALB,2003,27.516,0.971900415195857,2.006,0.1122865840907859,NA,Europe,ALB
ALB,2002,28.774,0.39008127343332,2.002,0.1128296097765676,NA,Europe,ALB
ALB,2001,29.816,0.325798377067964,2.141,0.1127802133417935,NA,Europe,ALB
ALB,2000,30.433,0.114097346552109,2.217,0.1125868870682901,NA,Europe,ALB
DZA,2023,29.995,76.19760132,2.766,0.1496640894143247,NA,Africa,DZA
DZA,2022,31.359,74.78150177,2.817,0.1441795296197633,NA,Africa,DZA
DZA,2021,33.828,72.21240234,2.87,0.1439365480591769,NA,Africa,DZA
DZA,2020,35.767,63.47269821,2.94,0.145253450540613,NA,Africa,DZA
DZA,2019,31.202,55.79069901,2.997,0.1328625611009697,NA,Africa,DZA
DZA,2018,30.709,49.0384680793271,3.019,0.1336930536035206,NA,Africa,DZA
DZA,2017,30.295,47.69110107,3.09,0.1336919430027401,NA,Africa,DZA
DZA,2016,26.228,42.94549942,3.091,0.133936931593425,NA,Africa,DZA
DZA,2015,30.377,38.20000076,3.091,0.1342079544019518,NA,Africa,DZA
DZA,2014,25.664,29.5,3.084,0.1342764776804529,NA,Africa,DZA
DZA,2013,25.459,22.5,2.997,0.1348794461543784,NA,Africa,DZA
DZA,2012,27.872,18.200000760000002,2.996,0.1353074640470178,NA,Africa,DZA
DZA,2011,22.803,14.899999619999999,2.899,0.1356767783398708,NA,Africa,DZA
DZA,2010,22.161,12.5,2.875,0.1359681506546849,NA,Africa,DZA
DZA,2009,21.78,11.23,2.825,0.1363157808482468,NA,Africa,DZA
DZA,2008,24.431,10.18,2.785,0.1364259645411937,NA,Africa,DZA
DZA,2007,27.939,9.45119062555304,2.704,0.1366839834824283,NA,Africa,DZA
DZA,2006,24.398,7.37598495634886,2.628,0.1367212367282693,NA,Africa,DZA
DZA,2005,31.243,5.843900204,2.562,0.136807951897028,NA,Africa,DZA
DZA,2004,34.211,4.63447508776537,2.5,0.1369667369407497,NA,Africa,DZA
DZA,2003,43.862,2.19535973086144,2.451,0.1370707725660656,NA,Africa,DZA
DZA,2002,46.034,1.59164126035832,2.429,0.1370992695001362,NA,Africa,DZA
DZA,2001,46.927,0.646114016703792,2.519,0.1369114722689245,NA,Africa,DZA
DZA,2000,50.661,0.491705679141589,2.59,0.13683939260415,NA,Africa,DZA
ASM,2023,NA,NA,2.286,0.1282533889665077,NA,Oceania,ASM
ASM,2022,NA,NA,2.305,0.1208124524209869,NA,Oceania,ASM
ASM,2021,NA,NA,2.327,0.1211904303801038,NA,Oceania,ASM
ASM,2020,NA,NA,2.36,0.1181645249071287,NA,Oceania,ASM
ASM,2019,NA,NA,2.404,0.1065976392908462,NA,Oceania,ASM
ASM,2018,NA,NA,2.494,0.1060541987000869,NA,Oceania,ASM
ASM,2017,NA,NA,2.598,0.1053985516231775,NA,Oceania,ASM
ASM,2016,NA,NA,2.699,0.1054349100529096,NA,Oceania,ASM
ASM,2015,NA,NA,2.78,0.1047544037624684,NA,Oceania,ASM
ASM,2014,NA,NA,2.852,0.1032083830501422,NA,Oceania,ASM
ASM,2013,NA,NA,2.932,0.104082324430593,NA,Oceania,ASM
ASM,2012,NA,NA,3.043,0.1018954853777807,NA,Oceania,ASM
ASM,2011,NA,NA,3.169,0.1019979807603157,NA,Oceania,ASM
ASM,2010,NA,NA,3.292,0.1023164074074091,NA,Oceania,ASM
ASM,2009,NA,NA,3.359,0.1018306005662915,NA,Oceania,ASM
ASM,2008,NA,NA,3.42,0.1028930724655709,NA,Oceania,ASM
ASM,2007,NA,NA,3.509,0.1025701603702116,NA,Oceania,ASM
ASM,2006,NA,NA,3.685,0.1021788370480676,NA,Oceania,ASM
ASM,2005,NA,NA,3.863,0.1011345803565826,NA,Oceania,ASM
ASM,2004,NA,NA,3.945,0.1000901728276802,NA,Oceania,ASM
ASM,2003,NA,NA,3.91,0.0997593195082771,NA,Oceania,ASM
ASM,2002,NA,NA,3.866,0.098129610136743,NA,Oceania,ASM
ASM,2001,NA,NA,3.87,0.0979772368776793,NA,Oceania,ASM
ASM,2000,NA,NA,3.89,0.0978426816944843,NA,Oceania,ASM
AND,2023,NA,94.21499634,1.082,0.2040146116026753,NA,Europe,AND
AND,2022,NA,94.05169678,1.071,0.1921337982111478,NA,Europe,AND
AND,2021,NA,93.89749908,1.058,0.1875116832014598,NA,Europe,AND
AND,2020,NA,93.20570374,1.028,0.1880194458139039,NA,Europe,AND
AND,2019,NA,90.71869659,1.045,0.1660033381895476,NA,Europe,AND
AND,2018,NA,93.5,1.053,0.1636564097359801,NA,Europe,AND
AND,2017,NA,91.5674670273926,1.129,0.160682224688148,NA,Europe,AND
AND,2016,NA,89.69999695,1.184,0.1579260279607002,NA,Europe,AND
AND,2015,NA,87.90000153,1.223,0.1555938983249934,NA,Europe,AND
AND,2014,NA,86.09999847,1.168,0.1524669890455076,NA,Europe,AND
AND,2013,NA,84.40000153,1.142,0.1500699232087423,NA,Europe,AND
AND,2012,NA,82.69999695,1.26,0.1477802538770145,NA,Europe,AND
AND,2011,NA,81,1.321,0.1455813097870952,NA,Europe,AND
AND,2010,NA,81,1.275,0.1434975619764785,NA,Europe,AND
AND,2009,NA,78.53,1.208,0.1419818726148725,NA,Europe,AND
AND,2008,NA,70.04,1.25,0.1402365234512832,NA,Europe,AND
AND,2007,NA,70.87,1.189,0.1390471509667743,NA,Europe,AND
AND,2006,NA,48.9368469989479,1.234,0.1382251712854612,NA,Europe,AND
AND,2005,NA,37.6057662174867,1.224,0.1372892294207219,NA,Europe,AND
AND,2004,NA,26.8379543894637,1.229,0.136399850264529,NA,Europe,AND
AND,2003,NA,13.546412876439,1.18,0.135584936516674,NA,Europe,AND
AND,2002,NA,11.2604687170103,1.265,0.1351115283050759,NA,Europe,AND
AND,2001,NA,NA,1.305,0.1349865371238261,NA,Europe,AND
AND,2000,NA,10.53883560922,1.273,0.1348384746642658,NA,Europe,AND
AGO,2023,26.834,37.88589859,5.124,0.1767739950627309,NA,Africa,AGO
AGO,2022,27.143,35.83800125,5.209,0.1662301914028659,NA,Africa,AGO
AGO,2021,30.171,34.55649948,5.304,0.1671644950947486,NA,Africa,AGO
AGO,2020,33.076,33.32089996,5.371,0.1637889685938031,NA,Africa,AGO
AGO,2019,31.832,32.12939835,5.442,0.1451306344446179,NA,Africa,AGO
AGO,2018,32.855,29,5.519,0.1453223786732073,NA,Africa,AGO
AGO,2017,33.725,26,5.6,0.1447876265887535,NA,Africa,AGO
AGO,2016,34.483,23.200000760000002,5.686,0.1449139423561287,NA,Africa,AGO
AGO,2015,35.122,22,5.774,0.1443814943423177,NA,Africa,AGO
AGO,2014,35.743,21.3623407584103,5.864,0.1426674280964539,NA,Africa,AGO
AGO,2013,36.731,13,5.953,0.1446699402489141,NA,Africa,AGO
AGO,2012,37.697,7.699999809,6.039,0.143889314516543,NA,Africa,AGO
AGO,2011,39.007,4.699999809,6.12,0.144351159602154,NA,Africa,AGO
AGO,2010,38.705,2.799999952,6.194,0.1447200072155728,NA,Africa,AGO
AGO,2009,38.213,2.299999952,6.26,0.1447803692713595,NA,Africa,AGO
AGO,2008,37.703,1.899999976,6.32,0.1443027434532591,NA,Africa,AGO
AGO,2007,37.512,1.700000048,6.372,0.1447080952833928,NA,Africa,AGO
AGO,2006,37.636,1.5,6.419,0.1442585775076892,NA,Africa,AGO
AGO,2005,38.018,1.143399954,6.461,0.1446441197931939,NA,Africa,AGO
AGO,2004,38.086,0.464814617985909,6.499,0.1449767772652353,NA,Africa,AGO
AGO,2003,38.403,0.370682065225727,6.533,0.1450740345972364,NA,Africa,AGO
AGO,2002,38.428,0.270376745595134,6.567,0.1452460985078168,NA,Africa,AGO
AGO,2001,38.99,0.136013867429868,6.601,0.1451815336175491,NA,Africa,AGO
AGO,2000,39.012,0.105045562462262,6.639,0.1444540512635046,NA,Africa,AGO
ATG,2023,NA,72.12409973,1.578,0.1719846000385751,NA,Americas,ATG
ATG,2022,NA,71.9233017,1.58,0.163964906972848,NA,Americas,ATG
ATG,2021,NA,71.64530182,1.58,0.1635377612947374,NA,Americas,ATG
ATG,2020,NA,71.36840057,1.569,0.1632529277818546,NA,Americas,ATG
ATG,2019,NA,71.09259796,1.468,0.1486331682604922,NA,Americas,ATG
ATG,2018,NA,70.81790161,1.371,0.148827015846023,NA,Americas,ATG
ATG,2017,NA,70.54419708,1.485,0.1487626921735199,NA,Americas,ATG
ATG,2016,NA,70.27159882,1.458,0.1483635476557988,NA,Americas,ATG
ATG,2015,NA,70,1.567,0.1477500051899034,NA,Americas,ATG
ATG,2014,NA,67.77999878,1.526,0.1471215558510323,NA,Americas,ATG
ATG,2013,NA,63.40000153,1.537,0.146777027725124,NA,Americas,ATG
ATG,2012,NA,58,1.655,0.1464292458501728,NA,Americas,ATG
ATG,2011,NA,52,1.746,0.1458215613508684,NA,Americas,ATG
ATG,2010,NA,47,1.785,0.1456336402623455,NA,Americas,ATG
ATG,2009,NA,42,2.006,0.1455498761050007,NA,Americas,ATG
ATG,2008,NA,38,2.042,0.1452864835316323,NA,Americas,ATG
ATG,2007,NA,34,1.86,0.1449842809159209,NA,Americas,ATG
ATG,2006,NA,30,1.831,0.1446221471188993,NA,Americas,ATG
ATG,2005,NA,27,1.832,0.144233418798241,NA,Americas,ATG
ATG,2004,NA,24.2665437161785,1.852,0.1437768904011272,NA,Americas,ATG
ATG,2003,NA,17.2286487816884,1.887,0.14331359178189,NA,Americas,ATG
ATG,2002,NA,12.5,1.94,0.1427650906835638,NA,Americas,ATG
ATG,2001,NA,8.89928551450583,2.018,0.142129337078947,NA,Americas,ATG
ATG,2000,NA,6.48222573702907,2.196,0.1414878228706913,NA,Americas,ATG
ARG,2023,17.946,89.22897166,1.5,0.1930704295458875,NA,Americas,ARG
ARG,2022,19.004,88.37535691,1.482,0.1797875756401344,NA,Americas,ARG
ARG,2021,23.373,87.15070683,1.585,0.178357255567552,NA,Americas,ARG
ARG,2020,30.429,85.51438646,1.601,0.1747078736626426,NA,Americas,ARG
ARG,2019,25.842,79.9469520347551,1.882,0.1535114059046637,NA,Americas,ARG
ARG,2018,23.845,77.7,2.067,0.1525238196843696,NA,Americas,ARG
ARG,2017,22.843,74.2949068657957,2.168,0.1493810013055151,NA,Americas,ARG
ARG,2016,21.799,70.9689808206024,2.241,0.1496551107940076,NA,Americas,ARG
ARG,2015,20.267,68.0430641088122,2.35,0.1478887741127534,NA,Americas,ARG
ARG,2014,19.137,64.69999695,2.386,0.1468999461427424,NA,Americas,ARG
ARG,2013,19.555,59.90000153,2.335,0.1459410389375924,NA,Americas,ARG
ARG,2012,18.34,55.79999924,2.304,0.1454067836956848,NA,Americas,ARG
ARG,2011,18.71,51,2.393,0.1451910530975536,NA,Americas,ARG
ARG,2010,19.381,45,2.411,0.1451201439926193,NA,Americas,ARG
ARG,2009,21.184,34,2.4,0.1452041142483719,NA,Americas,ARG
ARG,2008,18.927,28.1126234799907,2.432,0.1454225641129904,NA,Americas,ARG
ARG,2007,20.242,25.9466329403819,2.37,0.1452669047400696,NA,Americas,ARG
ARG,2006,23.777,20.9272021035896,2.4,0.1452064539123267,NA,Americas,ARG
ARG,2005,26.207,17.7205833696065,2.426,0.1449315641912334,NA,Americas,ARG
ARG,2004,29.544,16.0366841054923,2.43,0.1446961894493726,NA,Americas,ARG
ARG,2003,32.924,11.9136965509954,2.451,0.1445182748536427,NA,Americas,ARG
ARG,2002,41.353,10.8821243775325,2.493,0.1443823288192226,NA,Americas,ARG
ARG,2001,37.025,9.78080728532407,2.531,0.1442358203864231,NA,Americas,ARG
ARG,2000,32.346,7.0386830862178,2.591,0.1445640453994796,NA,Americas,ARG
ARM,2023,26.736,79.99663036,1.9,0.1606765108093445,NA,Asia,ARM
ARM,2022,26.691,77.02767465,1.7,0.150866693038862,NA,Asia,ARM
ARM,2021,30.095,78.61225758,1.7,0.149616304684043,NA,Asia,ARM
ARM,2020,32.079,76.50770055,1.7,0.1500160854587809,NA,Asia,ARM
ARM,2019,32.613,66.5439496866159,1.6,0.1338576077210017,NA,Asia,ARM
ARM,2018,33.62,68.2450522610271,1.6,0.1341044543205475,NA,Asia,ARM
ARM,2017,37.728,64.7448843250726,1.6,0.1339299835951144,NA,Asia,ARM
ARM,2016,35.657,64.3460297653742,1.6,0.1337840102397628,NA,Asia,ARM
ARM,2015,31.854,59.1008337674937,1.6,0.1336257237010675,NA,Asia,ARM
ARM,2014,36.376,54.6228058583362,1.7,0.1335787396454554,NA,Asia,ARM
ARM,2013,35.034,41.9,1.6,0.13326369211655,NA,Asia,ARM
ARM,2012,34.299,37.5,1.6,0.1328280370242291,NA,Asia,ARM
ARM,2011,38.08,32,1.5,0.1322651865790905,NA,Asia,ARM
ARM,2010,37.517,25,1.5,0.1319391916124318,NA,Asia,ARM
ARM,2009,39.529,15.30000019,1.5,0.1317207040727884,NA,Asia,ARM
ARM,2008,35.614,6.21,1.4,0.1313883892437548,NA,Asia,ARM
ARM,2007,11.92,6.021299839,1.4,0.1309559216668756,NA,Asia,ARM
ARM,2006,11.951,5.631800175,1.3,0.1303931388081192,NA,Asia,ARM
ARM,2005,11.975,5.252999783,1.3,0.1298862809351764,NA,Asia,ARM
ARM,2004,12.005,4.8990085713054,1.4,0.1290990736748083,NA,Asia,ARM
ARM,2003,12.039,4.57521722477781,1.3,0.1287611879854487,NA,Asia,ARM
ARM,2002,12.095,1.9604050458212,1.2,0.1282465127148047,NA,Asia,ARM
ARM,2001,12.159,1.63109466677715,1.2,0.1279651872421991,NA,Asia,ARM
ARM,2000,12.192,1.30047002237784,1.3,0.127676712001392,NA,Asia,ARM
ABW,2023,NA,NA,1.602,NA,NA,Americas,ABW
ABW,2022,NA,NA,1.615,NA,NA,Americas,ABW
ABW,2021,NA,NA,1.631,NA,NA,Americas,ABW
ABW,2020,NA,NA,1.662,NA,NA,Americas,ABW
ABW,2019,NA,NA,1.701,NA,NA,Americas,ABW
ABW,2018,NA,NA,1.732,NA,NA,Americas,ABW
ABW,2017,NA,97.17,1.785,NA,NA,Americas,ABW
ABW,2016,NA,93.542453865048,1.848,NA,NA,Americas,ABW
ABW,2015,NA,88.661226932496,1.899,NA,NA,Americas,ABW
ABW,2014,NA,83.78,1.944,NA,NA,Americas,ABW
ABW,2013,NA,78.9,1.944,NA,NA,Americas,ABW
ABW,2012,NA,74,1.907,NA,NA,Americas,ABW
ABW,2011,NA,69,1.858,NA,NA,Americas,ABW
ABW,2010,NA,62,1.855,NA,NA,Americas,ABW
ABW,2009,NA,58,1.875,NA,NA,Americas,ABW
ABW,2008,NA,52,1.889,NA,NA,Americas,ABW
ABW,2007,NA,30.9,1.881,NA,NA,Americas,ABW
ABW,2006,NA,28,1.862,NA,NA,Americas,ABW
ABW,2005,NA,25.4,1.844,NA,NA,Americas,ABW
ABW,2004,NA,23,1.819,NA,NA,Americas,ABW
ABW,2003,NA,20.8,1.808,NA,NA,Americas,ABW
ABW,2002,NA,18.8,1.8,NA,NA,Americas,ABW
ABW,2001,NA,17.1,1.813,NA,NA,Americas,ABW
ABW,2000,NA,15.4428229480349,1.845,NA,NA,Americas,ABW
AUS,2023,8.388,96.1160965,1.499,0.2352350765055653,119.1121569814435,Oceania,AUS
AUS,2022,8.468,96.11940002,1.63,0.2309924213107917,124.42163251511175,Oceania,AUS
AUS,2021,11.134,96.97219849,1.7,0.2269375808985136,122.74712312765575,Oceania,AUS
AUS,2020,14.142,94.6934967,1.581,0.2256940777985694,106.79288567739,Oceania,AUS
AUS,2019,11.452,93.60990143,1.657,0.2156781927207106,102.54188628676675,Oceania,AUS
AUS,2018,11.935,90.0082016,1.74,0.2129666207976275,108.8032225764805,Oceania,AUS
AUS,2017,12.592,86.5450488476768,1.741,0.2108535313523541,112.236603738206,Oceania,AUS
AUS,2016,12.642,86.54000092,1.752,0.2068272443258069,104.85354909939025,Oceania,AUS
AUS,2015,13.11,84.5605149091408,1.814,0.2038287586818332,100,Oceania,AUS
AUS,2014,13.311,84,1.826,0.2020414374840665,92.8803544731246,Oceania,AUS
AUS,2013,12.22,83.453497167,1.855,0.1973816758384706,86.59194012091963,Oceania,AUS
AUS,2012,11.728,79,1.92,0.1960207726567925,83.06111573957675,Oceania,AUS
AUS,2011,11.37,79.4876977139029,1.926,0.1928544965964562,85.23253725238098,Oceania,AUS
AUS,2010,11.548,76,1.928,0.1897714842254363,89.0250411409941,Oceania,AUS
AUS,2009,11.461,74.25,1.971,0.1873006523160271,81.37236929548853,Oceania,AUS
AUS,2008,8.814,71.67,1.984,0.1837135323965739,80.2480050573369,Oceania,AUS
AUS,2007,9.36,69.45,1.959,0.1816283633453828,79.67050311750876,Oceania,AUS
AUS,2006,10.026,66,1.908,0.1797242614768791,74.32940804242035,Oceania,AUS
AUS,2005,10.619,63,1.807,0.1779076028695361,72.01002846838023,Oceania,AUS
AUS,2004,11.366,NA,1.768,0.1767911753137621,72.2468830612836,Oceania,AUS
AUS,2003,11.962,NA,1.748,0.1755227164886541,68.97298935704205,Oceania,AUS
AUS,2002,12.794,NA,1.756,0.1730450468676939,59.617939391033126,Oceania,AUS
AUS,2001,13.476,52.6892664310395,1.739,0.1724448858886898,51.5436954200393,Oceania,AUS
AUS,2000,12.084,46.7561156116738,1.756,0.1708151190553051,47.96109044669132,Oceania,AUS
AUT,2023,10.98,95.33467117,1.32,0.1741639503995172,127.114416480229,Europe,AUT
AUT,2022,10.327,93.61409139,1.41,0.1637490781501337,141.52906229117875,Europe,AUT
AUT,2021,12.023,92.52915104,1.48,0.162662112767729,136.59930366587176,Europe,AUT
AUT,2020,10.325,87.52942813,1.44,0.1613811316224428,124.94642730319376,Europe,AUT
AUT,2019,8.767,87.7522047870069,1.46,0.1450833141046148,117.31782976436175,Europe,AUT
AUT,2018,9.572,87.4791372262556,1.47,0.1443523165832457,112.61695861479575,Europe,AUT
AUT,2017,9.971,87.9355865856062,1.52,0.1430118118984803,108.565296784429,Europe,AUT
AUT,2016,11.424,84.3237425711653,1.53,0.1409920297514946,105.264721328673,Europe,AUT
AUT,2015,10.91,83.9401419315026,1.49,0.1393029282375261,100,Europe,AUT
AUT,2014,10.508,80.9958249574764,1.46,0.1374658109094213,95.97127392299852,Europe,AUT
AUT,2013,9.767,80.6188,1.44,0.137080318562659,94.20427933747112,Europe,AUT
AUT,2012,9.561,80.0299939169903,1.44,0.1355704376325836,91.54414973039115,Europe,AUT
AUT,2011,9.173,78.7399930986888,1.43,0.1349591469446123,87.8553815069639,Europe,AUT
AUT,2010,9.673,75.17,1.44,0.1341862704863624,85.9760978561309,Europe,AUT
AUT,2009,10.896,73.45,1.39,0.1341280699625619,80.50464672373755,Europe,AUT
AUT,2008,8.72,72.87,1.42,0.1329089202801455,77.72230183844198,Europe,AUT
AUT,2007,9.596,69.37,1.38,0.1318950752933967,78.47567969181743,Europe,AUT
AUT,2006,10.046,63.6,1.41,0.1311674440475441,76.83752003503655,Europe,AUT
AUT,2005,11.178,58,1.41,0.1297053996042005,75.37059222959459,Europe,AUT
AUT,2004,10.991,54.28,1.42,0.1290793855232368,73.50703109949092,Europe,AUT
AUT,2003,7.429,42.7,1.38,0.1284659948129954,76.22784631329802,Europe,AUT
AUT,2002,7.137,36.56,1.39,0.1279748043809412,77.16205839655125,Europe,AUT
AUT,2001,6.001,39.1854501811114,1.33,0.1276003017074963,77.53594990930858,Europe,AUT
AUT,2000,6.285,33.7301329516915,1.36,0.1272228120809911,78.70118066234387,Europe,AUT
AZE,2023,13.581,89,1.55,0.1300788941201509,NA,Asia,AZE
AZE,2022,13.616,88,1.67,0.124748533976496,NA,Asia,AZE
AZE,2021,14.675,85.99998954,1.52,0.12496064195885,NA,Asia,AZE
AZE,2020,15.129,84.59999573,1.7,0.1254047446659617,NA,Asia,AZE
AZE,2019,11.475,81.0999990651547,1.81,0.1146378732578756,NA,Asia,AZE
AZE,2018,11.637,79.7999954887896,1.73,0.115272843217522,NA,Asia,AZE
AZE,2017,12.389,79,1.75,0.1157673458078109,NA,Asia,AZE
AZE,2016,12.925,78.2,1.9,0.1161797995147058,NA,Asia,AZE
AZE,2015,13.363,77,1.94,0.1165800872141395,NA,Asia,AZE
AZE,2014,13.415,75.0000156363396,1.97,0.1169321322991537,NA,Asia,AZE
AZE,2013,13.478,73.000001372,1.98,0.1169180164328514,NA,Asia,AZE
AZE,2012,13.974,54.20000076,2,0.1168849382845137,NA,Asia,AZE
AZE,2011,14.52,50,1.96,0.1167514389721049,NA,Asia,AZE
AZE,2010,14.64,46,1.92,0.116700628606009,NA,Asia,AZE
AZE,2009,13.685,27.4,1.82,0.1161138213991862,NA,Asia,AZE
AZE,2008,13.74,17.08,1.9,0.1157657091182886,NA,Asia,AZE
AZE,2007,13.45,14.53999996,1.97,0.1154545231122165,NA,Asia,AZE
AZE,2006,14.691,11.9921999,1.97,0.1148440826767012,NA,Asia,AZE
AZE,2005,15.332,8.030400276,2,0.1146694101444257,NA,Asia,AZE
AZE,2004,18.243,NA,2.0535,0.1142051997261043,NA,Asia,AZE
AZE,2003,18.959,NA,1.9,0.114017674384848,NA,Asia,AZE
AZE,2002,21.604,4.99971367812957,1.8,0.1136845820518605,NA,Asia,AZE
AZE,2001,22.102,0.305564637615618,1.8,0.1135276485228848,NA,Asia,AZE
AZE,2000,22.121,0.147757575623251,2,0.1134471126523458,NA,Asia,AZE
BHS,2023,17.696,92.38729858,1.373,0.1762772672929128,NA,Americas,BHS
BHS,2022,18.694,92.2559967,1.379,0.1656279870280947,NA,Americas,BHS
BHS,2021,21.768,92.34980011,1.382,0.1691879118277706,NA,Americas,BHS
BHS,2020,23.943,92.4437027,1.386,0.1627804429857477,NA,Americas,BHS
BHS,2019,19.235,90.69329834,1.397,0.1491193941982542,NA,Americas,BHS
BHS,2018,24.16,83,1.404,0.1493895276089067,NA,Americas,BHS
BHS,2017,21.547,80.59999847,1.424,0.1493245099471761,NA,Americas,BHS
BHS,2016,25.844,80,1.495,0.1489246826295959,NA,Americas,BHS
BHS,2015,24.781,78,1.574,0.1482901132602031,NA,Americas,BHS
BHS,2014,28.993,76.91999817,1.687,0.1476639137099362,NA,Americas,BHS
BHS,2013,34.465,72,1.738,0.1473152693111682,NA,Americas,BHS
BHS,2012,30.359,71.74819946,1.761,0.1469708261201198,NA,Americas,BHS
BHS,2011,27.004,65,1.791,0.1463380981911554,NA,Americas,BHS
BHS,2010,26.552,43,1.837,0.1461850677197363,NA,Americas,BHS
BHS,2009,26,33.88,2.011,0.1461064071648734,NA,Americas,BHS
BHS,2008,17.015,31.54,1.999,0.1458458859891048,NA,Americas,BHS
BHS,2007,18.918,27,2.035,0.1455640350520377,NA,Americas,BHS
BHS,2006,16.4,26,2.019,0.1452544252835375,NA,Americas,BHS
BHS,2005,20.264,25,2.008,0.1449256434865233,NA,Americas,BHS
BHS,2004,21.751,22,1.98,0.1445115125825737,NA,Americas,BHS
BHS,2003,24.652,20,1.971,0.1440696961013508,NA,Americas,BHS
BHS,2002,20.375,18,1.984,0.1435480255847976,NA,Americas,BHS
BHS,2001,15.203,11.8,2.02,0.1437615319556862,NA,Americas,BHS
BHS,2000,15.456,8,2.06,0.1439481849674009,NA,Americas,BHS
BHR,2023,5.381,100,1.824,0.1505107087938574,NA,Asia,BHR
BHR,2022,5.33,100,1.839,0.1450751692475717,NA,Asia,BHR
BHR,2021,6.043,100,1.852,0.1457929078136271,NA,Asia,BHR
BHR,2020,6.389,99.67103159,1.86,0.1457349377942252,NA,Asia,BHR
BHR,2019,5.657,99.7015043807778,1.843,0.1361739120498899,NA,Asia,BHR
BHR,2018,5.633,98.6446725799886,1.911,0.1354502330813751,NA,Asia,BHR
BHR,2017,5.593,95.8781357543453,1.984,0.138109741789883,NA,Asia,BHR
BHR,2016,5.527,97.9999807024146,2.042,0.1385635477430593,NA,Asia,BHR
BHR,2015,5.427,93.4783007986129,2.113,0.1398581742615451,NA,Asia,BHR
BHR,2014,5.398,90.5031334814656,2.149,0.1405310428449001,NA,Asia,BHR
BHR,2013,5.439,90.0000397,2.166,0.1403913331099379,NA,Asia,BHR
BHR,2012,5.425,88,2.11,0.140784214454006,NA,Asia,BHR
