population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,53,Serbia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.124112891909587,0.1377735272954773,0.1106335328866029
1,All Population,5,Prevalence,53,Serbia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11990.05925795655,13318.57793922019,10687.43543102339
1,All Population,5,Prevalence,163,India,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1118006170493411,0.1264141645165625,0.0998359792049167
1,All Population,5,Prevalence,163,India,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11073.22449667108,12512.955416451628,9903.61133974026
1,All Population,5,Prevalence,147,Libya,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1373415064081899,0.1466067926083518,0.1276579482357605
1,All Population,5,Prevalence,147,Libya,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,13334.28083587834,14262.895532453478,12414.47421680514
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1345724961665699,0.1459163640621077,0.1233564993076222
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12473.07133686184,13511.84997606536,11433.9980195713
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1029464749806927,0.114020859992397,0.0934078980828784
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9990.26124291719,11091.99259514272,9021.34270086082
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1165708885254631,0.1271683773506532,0.1076194114754804
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11243.26483018474,12272.741346679231,10352.25268096213
1,All Population,5,Prevalence,175,Burundi,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1127027688919039,0.1228542147734587,0.1029371872386171
1,All Population,5,Prevalence,175,Burundi,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11214.19850251229,12217.32419401872,10232.92934081319
1,All Population,5,Prevalence,160,Afghanistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1290879865966832,0.1385091848033255,0.1190732881072677
1,All Population,5,Prevalence,160,Afghanistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12884.92086664936,13831.90158249534,11868.87247881632
1,All Population,5,Prevalence,173,Gabon,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1312482958330596,0.1439212523385372,0.1168571478214768
1,All Population,5,Prevalence,173,Gabon,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,13063.130819131418,14332.526528887398,11637.89393471204
1,All Population,5,Prevalence,126,Costa Rica,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1197920812282121,0.1288066557314725,0.1103381720841226
1,All Population,5,Prevalence,126,Costa Rica,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11514.94162383505,12379.225648078831,10605.7194340146
1,All Population,5,Prevalence,79,Finland,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1215416502535722,0.1332578506855118,0.1103738392487687
1,All Population,5,Prevalence,79,Finland,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11203.99429019406,12255.96831350773,10205.16309533667
1,All Population,5,Prevalence,19,Timor-Leste,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0851468521208973,0.0947912118833656,0.076094461638399
1,All Population,5,Prevalence,19,Timor-Leste,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,8459.26653432458,9422.39766920316,7558.91650684155
1,All Population,5,Prevalence,127,El Salvador,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1122871141304322,0.1206142576897067,0.1031096276203802
1,All Population,5,Prevalence,127,El Salvador,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10952.47914881326,11778.606295228341,10062.7966918679
1,All Population,5,Prevalence,522,Sudan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1321655881949487,0.143572050284455,0.1208062572650088
1,All Population,5,Prevalence,522,Sudan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,13133.79268959306,14281.08201890325,12032.55583965052
1,All Population,5,Prevalence,416,Tuvalu,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0961564647695893,0.107723053824774,0.0845673418687157
1,All Population,5,Prevalence,416,Tuvalu,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9448.852377641071,10584.58186773928,8323.34562380285
1,All Population,5,Prevalence,177,Djibouti,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1012091167298017,0.1106182018278837,0.0923915131563624
1,All Population,5,Prevalence,177,Djibouti,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9995.28209881516,10916.71405403425,9116.361227277
1,All Population,5,Prevalence,43,Albania,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1125868870682901,0.124990619166295,0.1010249270515849
1,All Population,5,Prevalence,43,Albania,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10915.82722332759,12120.29229071323,9776.51773077431
1,All Population,5,Prevalence,187,Somalia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1076706721910765,0.1174338850321597,0.0984893229495081
1,All Population,5,Prevalence,187,Somalia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10758.47192567018,11731.018589623949,9834.36407649295
1,All Population,5,Prevalence,179,Ethiopia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1166289574292629,0.1269874169662898,0.107010305513006
1,All Population,5,Prevalence,179,Ethiopia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11621.54319201695,12644.35283363231,10667.50339885313
1,All Population,5,Prevalence,80,France,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.157987025564291,0.1721479056864747,0.1452248751119126
1,All Population,5,Prevalence,80,France,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,14354.402718185898,15578.219653848571,13168.722236685251
1,All Population,5,Prevalence,208,Guinea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1233402115110563,0.1348191134929723,0.1118798628763866
1,All Population,5,Prevalence,208,Guinea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12302.66959708425,13449.631019646511,11161.77523937707
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.095944539757509,0.106917965680267,0.0849296942678415
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9385.83673419484,10457.93851730023,8298.57692791881
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.100212230238054,0.1114863975611306,0.0906530062107769
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9635.93617378722,10711.07203766221,8689.83802251607
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1153159795942882,0.1259599289214417,0.1054752186360578
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11453.45783799498,12499.04110050702,10482.77676337067
1,All Population,5,Prevalence,150,Oman,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1265088928669157,0.1357257139219866,0.1159301315417705
1,All Population,5,Prevalence,150,Oman,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12395.51840864422,13278.076149381852,11382.37511217786
1,All Population,5,Prevalence,367,Monaco,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.136689026355041,0.1467601844014654,0.1282294928853583
1,All Population,5,Prevalence,367,Monaco,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12508.953379560231,13409.215966504229,11751.39534736188
1,All Population,5,Prevalence,87,Luxembourg,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1360618652088304,0.1453733851949948,0.1274966257924367
1,All Population,5,Prevalence,87,Luxembourg,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12489.13318559677,13347.348480802171,11699.90463178046
1,All Population,5,Prevalence,149,Palestine,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1446156721490019,0.1550688313698395,0.1332498029682043
1,All Population,5,Prevalence,149,Palestine,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,14164.72206028406,15131.94790292302,13085.75959866829
1,All Population,5,Prevalence,55,Slovenia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1271122323594208,0.1403338327718173,0.1134560339927276
1,All Population,5,Prevalence,55,Slovenia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,12013.50149743379,13304.35557823984,10730.43448280186
1,All Population,5,Prevalence,66,Brunei Darussalam,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1133884640969929,0.1245964592340739,0.1030515199924755
1,All Population,5,Prevalence,66,Brunei Darussalam,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10598.069902109799,11561.57153049256,9642.10822472924
1,All Population,5,Prevalence,298,American Samoa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0978426816944843,0.1094737914790488,0.0865752307356538
1,All Population,5,Prevalence,298,American Samoa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9434.10124272533,10552.40460500166,8346.07078179
1,All Population,5,Prevalence,209,Guinea-Bissau,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1154608151094348,0.1255629003758948,0.1052139251328281
1,All Population,5,Prevalence,209,Guinea-Bissau,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11526.27400464594,12542.75545500071,10500.88988716605
1,All Population,5,Prevalence,305,Bermuda,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1450468721829765,0.1583754815583316,0.1323844465057771
1,All Population,5,Prevalence,305,Bermuda,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,13899.335132102151,15129.33741386032,12695.46818907716
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.152008045158933,0.1635895981789556,0.1400178543942886
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,14529.41547871709,15608.485890897511,13382.93573750291
1,All Population,5,Prevalence,181,Madagascar,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1058630751325986,0.1157244726930839,0.0966725456640991
1,All Population,5,Prevalence,181,Madagascar,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10543.24729704367,11518.35536000938,9624.894528013909
1,All Population,5,Prevalence,102,United States of America,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1688146084376791,0.1794401553688929,0.1591840953599282
1,All Population,5,Prevalence,102,United States of America,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,15419.610236870778,16431.91455682077,14521.21979285883
1,All Population,5,Prevalence,195,Namibia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1021618761172045,0.1112730901234094,0.092761815741293
1,All Population,5,Prevalence,195,Namibia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,10059.78231014786,10961.80485993378,9101.28417842811
1,All Population,5,Prevalence,369,Nauru,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0960976373441002,0.107459232073267,0.084941738892252
1,All Population,5,Prevalence,369,Nauru,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9422.90849452566,10547.89679715812,8328.62923997941
1,All Population,5,Prevalence,15,Myanmar,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0816613668753243,0.0899071766891534,0.0739735275887197
1,All Population,5,Prevalence,15,Myanmar,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,8118.694011955239,8940.87614024124,7357.40377088595
1,All Population,5,Prevalence,88,Malta,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.139920052134826,0.1499279984963788,0.131692737761763
1,All Population,5,Prevalence,88,Malta,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12880.98047067647,13796.73289330578,12153.9694606697
1,All Population,5,Prevalence,89,Netherlands,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.1608469090238675,0.171680542852296,0.1515933367339622
1,All Population,5,Prevalence,89,Netherlands,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,15278.19983257234,16318.096192839359,14380.40049243384
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1151427794409316,0.1256909520122592,0.1052405559606904
1,All Population,5,Prevalence,435,South Sudan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11435.36853490167,12479.677247731299,10459.29598764772
1,All Population,5,Prevalence,197,Eswatini,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.113583365657143,0.1243016568511327,0.1029837618387844
1,All Population,5,Prevalence,197,Eswatini,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,11153.29413661003,12177.87565788745,10100.051598442109
1,All Population,5,Prevalence,13,Malaysia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0825129462717041,0.0901207512112909,0.0754106425435638
1,All Population,5,Prevalence,13,Malaysia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,8006.45935528616,8773.24755312039,7311.65911480611
1,All Population,5,Prevalence,8,Taiwan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0911188013868226,0.0981641979535908,0.0838985802276318
1,All Population,5,Prevalence,8,Taiwan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,8649.34230864799,9318.17231164625,7942.8638642694295
1,All Population,5,Prevalence,38,Mongolia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1068782625311743,0.1184317366052531,0.096691417059673
1,All Population,5,Prevalence,38,Mongolia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,10401.276560125,11534.70050100781,9434.80649654419
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1166638422597156,0.1269664057815107,0.107545489724027
1,All Population,5,Prevalence,6,China,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11236.09163238178,12232.6361994589,10351.209646888861
1,All Population,5,Prevalence,374,Niue,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0981608574315723,0.109145373551609,0.0869126333918181
1,All Population,5,Prevalence,374,Niue,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9451.07824602559,10536.88520756631,8350.45254470374
1,All Population,5,Prevalence,376,Northern Mariana Islands,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0982763446797351,0.1098635574076026,0.0871380147781674
1,All Population,5,Prevalence,376,Northern Mariana Islands,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9431.526881287431,10540.15572132928,8352.22186438102
1,All Population,5,Prevalence,351,Guam,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0990183366229946,0.1103910532067829,0.0879409541327627
1,All Population,5,Prevalence,351,Guam,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9475.32564082688,10569.73431991684,8369.45683065964
1,All Population,5,Prevalence,98,Chile,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1530468268339713,0.1704691852414094,0.13811932117056
1,All Population,5,Prevalence,98,Chile,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,14655.821839496499,16246.01305816738,13202.70981851763
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1348090158756755,0.1460908187384437,0.123437530608125
1,All Population,5,Prevalence,85,Israel,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12497.22037557898,13555.71556389078,11461.2537453848
1,All Population,5,Prevalence,99,Uruguay,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1469472205847201,0.1618858839649753,0.1335767176721856
1,All Population,5,Prevalence,99,Uruguay,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13884.76254029735,15340.1683485023,12639.21461108803
1,All Population,5,Prevalence,91,Portugal,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1711081809751751,0.1911167418730478,0.1540669364825033
1,All Population,5,Prevalence,91,Portugal,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,15841.95728942652,17664.20561985901,14276.865015227891
1,All Population,5,Prevalence,33,Armenia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1279651872421991,0.1411867026740875,0.115492957031597
1,All Population,5,Prevalence,33,Armenia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12247.250384163961,13537.88765048314,11019.71020409815
1,All Population,5,Prevalence,78,Denmark,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1254643114786416,0.1331200882004969,0.1178048339563696
1,All Population,5,Prevalence,78,Denmark,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11484.66570512152,12209.75857445458,10726.89797155581
1,All Population,5,Prevalence,7,Democratic People's Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1003955458931417,0.1098692599391261,0.0913186371977684
1,All Population,5,Prevalence,7,Democratic People's Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9777.56129610493,10680.476775676349,8903.9269644614
1,All Population,5,Prevalence,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1208644726525455,0.1349739086305491,0.1075961128953172
1,All Population,5,Prevalence,44,Bosnia and Herzegovina,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11652.577384946659,12990.52068078715,10368.9910786499
1,All Population,5,Prevalence,151,Qatar,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1166588952305221,0.126411806395654,0.1061932274131948
1,All Population,5,Prevalence,151,Qatar,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11195.019937245761,12132.04653385223,10199.20266103663
1,All Population,5,Prevalence,18,Thailand,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0846498461134448,0.0928321604259101,0.0764898639081769
1,All Population,5,Prevalence,18,Thailand,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,8226.67834100588,9008.48429996815,7427.44282154118
1,All Population,5,Prevalence,51,Poland,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1121662473903027,0.1237423320604668,0.1015310696582806
1,All Population,5,Prevalence,51,Poland,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,10652.71572454683,11775.16915726608,9607.06669727179
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0961171615957671,0.1071459963838363,0.0851795984190723
1,All Population,5,Prevalence,27,Samoa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9397.32599951745,10449.01361894152,8331.30507897808
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1525489804345114,0.163951603284449,0.1401162531638762
1,All Population,5,Prevalence,385,Puerto Rico,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,14574.27539798879,15671.58754871599,13374.974285302978
1,All Population,5,Prevalence,201,Burkina Faso,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1242276637951826,0.1354939493075529,0.1129138816419227
1,All Population,5,Prevalence,201,Burkina Faso,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12413.963373260869,13540.114126424798,11285.74950705122
1,All Population,5,Prevalence,136,Paraguay,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1516365856816922,0.164252170001112,0.1399562955618364
1,All Population,5,Prevalence,136,Paraguay,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,14772.28694801493,16029.759800509668,13639.542007771091
1,All Population,5,Prevalence,14,Maldives,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0805049728033651,0.0887008224163361,0.0732335021818259
1,All Population,5,Prevalence,14,Maldives,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,7877.973500786669,8691.593328075,7168.493446787031
1,All Population,5,Prevalence,23,Kiribati,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0978476508412566,0.110078159757053,0.0858661977418193
1,All Population,5,Prevalence,23,Kiribati,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9725.20478364566,10938.27494248012,8527.05096687798
1,All Population,5,Prevalence,168,Angola,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1451815336175491,0.1596226527222322,0.1285716630958358
1,All Population,5,Prevalence,168,Angola,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,14472.18218724337,15911.707830320958,12832.06130918334
1,All Population,5,Prevalence,87,Luxembourg,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1361729469123215,0.145175864864085,0.1276374470179181
1,All Population,5,Prevalence,87,Luxembourg,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12491.730718724479,13329.18601309376,11753.23751266428
1,All Population,5,Prevalence,62,Russian Federation,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1145956564921001,0.1252383693086959,0.1046621034619354
1,All Population,5,Prevalence,62,Russian Federation,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,10856.2479469216,11896.7933632857,9864.21923224031
1,All Population,5,Prevalence,198,Zimbabwe,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.115420943985179,0.1263775559041056,0.10335790579317
1,All Population,5,Prevalence,198,Zimbabwe,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11286.01556929153,12363.87819551037,10086.67890763266
1,All Population,5,Prevalence,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.142277147221177,0.1552255897783415,0.1293071573261154
1,All Population,5,Prevalence,393,Saint Kitts and Nevis,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13700.07013574642,14955.221774205322,12469.55019179119
1,All Population,5,Prevalence,105,Antigua and Barbuda,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.142129337078947,0.1549893013495945,0.1294297588026488
1,All Population,5,Prevalence,105,Antigua and Barbuda,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13817.24019911853,15083.112693556619,12575.10190559282
1,All Population,5,Prevalence,413,Tokelau,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2000,0.0966215439448934,0.1075531427963286,0.0855529699678813
1,All Population,5,Prevalence,413,Tokelau,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,9426.16412105164,10494.88882104698,8337.19326919798
1,All Population,5,Prevalence,122,Ecuador,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1380277232071874,0.1510493047881968,0.1255149521549839
1,All Population,5,Prevalence,122,Ecuador,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13530.40211061437,14791.507614434091,12273.3130795915
1,All Population,5,Prevalence,82,Greece,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1507119178730107,0.1655345942000597,0.1374925547500796
1,All Population,5,Prevalence,82,Greece,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,14036.355126653641,15446.380271267952,12809.53693600311
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1034129553147923,0.1146448824902391,0.0938652974525427
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,10026.66812679047,11105.14522235216,9047.76682013017
1,All Population,5,Prevalence,114,Haiti,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1383322037602986,0.1509720236097734,0.1258723942491673
1,All Population,5,Prevalence,114,Haiti,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13704.702493891049,14969.806399387331,12476.03266228303
1,All Population,5,Prevalence,135,Brazil,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1604166833179484,0.1715661498678166,0.1494926032389497
1,All Population,5,Prevalence,135,Brazil,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,15607.855912845762,16677.805015360882,14551.393186915571
1,All Population,5,Prevalence,83,Iceland,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.137481995425922,0.1472761068536269,0.1284399469261511
1,All Population,5,Prevalence,83,Iceland,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,12743.72214773926,13672.259287509482,11915.57813080587
1,All Population,5,Prevalence,68,Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1193289713494369,0.1297445598142611,0.1099357062845242
1,All Population,5,Prevalence,68,Republic of Korea,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11183.27419652083,12185.6847216289,10352.01109966755
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1010863399151917,0.1124828828626707,0.0911682019139834
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9713.69087850152,10796.38213169314,8748.11034778043
1,All Population,5,Prevalence,109,Cuba,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1548874408937678,0.1684333016768467,0.1406305340854886
1,All Population,5,Prevalence,109,Cuba,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,15136.622167651689,16474.7221869433,13735.093389651809
1,All Population,5,Prevalence,17,Sri Lanka,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0850263272165259,0.0938952928091839,0.0761858159860747
1,All Population,5,Prevalence,17,Sri Lanka,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,8297.64031823352,9153.511745607611,7442.061701615139
1,All Population,5,Prevalence,152,Saudi Arabia,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1368379047673859,0.1540123841848525,0.1212249992296293
1,All Population,5,Prevalence,152,Saudi Arabia,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,13340.9217966983,15044.95147148007,11807.64509208167
1,All Population,5,Prevalence,60,Lithuania,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.118811171389676,0.1319680878689345,0.10684389582575
1,All Population,5,Prevalence,60,Lithuania,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,11348.32319222187,12603.766377103659,10199.479657761069
1,All Population,5,Prevalence,298,American Samoa,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.0979772368776793,0.1094981476269237,0.0868799340240276
1,All Population,5,Prevalence,298,American Samoa,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2001,9445.46287488043,10571.36959559856,8371.7022047377
1,All Population,5,Prevalence,139,Algeria,3,Both,27,Age-standardized,558,Mental disorders,2,Percent,2001,0.1369114722689245,0.1459647308353195,0.1265693811448477
